"p"	"odds"	"expected"	"counts"	"description"
"GO:0033077"	0.0497868024078435	2.22858033613922	3.36220208123531	7	"T cell differentiation in thymus"
"GO:0034109"	0.0497868024078435	2.22858033613922	3.36220208123531	7	"homotypic cell-cell adhesion"
"GO:0072395"	0.0497868024078435	2.22858033613922	3.36220208123531	7	"signal transduction involved in cell cycle checkpoint"
"GO:2001243"	0.0497868024078435	2.22858033613922	3.36220208123531	7	"negative regulation of intrinsic apoptotic signaling pathway"
"GO:0060548"	0.0502644498564763	1.33055928259651	34.1998992950655	44	"negative regulation of cell death"
"GO:0010817"	0.0505905364247999	1.43393009377664	20.2257468949312	28	"regulation of hormone levels"
"GO:0017158"	0.0506796642102915	3.15028659303789	1.41842900302115	4	"regulation of calcium ion-dependent exocytosis"
"GO:0071378"	0.0506796642102915	3.15028659303789	1.41842900302115	4	"cellular response to growth hormone stimulus"
"GO:0051171"	0.0507931802943009	1.16312328644986	172.575528700906	191	"regulation of nitrogen compound metabolic process"
"GO:0030155"	0.0515958505702337	1.50374531835206	15.1824437730782	22	"regulation of cell adhesion"
"GO:0001818"	0.0516379574129541	1.7743703821403	7.09214501510574	12	"negative regulation of cytokine production"
"GO:0002703"	0.0516462261434776	1.89292478354978	5.56864719704599	10	"regulation of leukocyte mediated immunity"
"GO:0030330"	0.0516462261434776	1.89292478354978	5.56864719704599	10	"DNA damage response, signal transduction by p53 class mediator"
"GO:0002709"	0.0518855866750891	2.66552998010799	2.04884189325277	5	"regulation of T cell mediated immunity"
"GO:0031343"	0.0518855866750891	2.66552998010799	2.04884189325277	5	"positive regulation of cell killing"
"GO:0060711"	0.0518855866750891	2.66552998010799	2.04884189325277	5	"labyrinthine layer development"
"GO:0071320"	0.0518855866750891	2.66552998010799	2.04884189325277	5	"cellular response to cAMP"
"GO:1902882"	0.0518855866750891	2.66552998010799	2.04884189325277	5	"regulation of response to oxidative stress"
"GO:1903076"	0.0518855866750891	2.66552998010799	2.04884189325277	5	"regulation of protein localization to plasma membrane"
"GO:0043066"	0.0520447451690236	1.34036899919253	31.6257133266197	41	"negative regulation of apoptotic process"
"GO:0060401"	0.052062932979465	1.96955732166917	4.83316549177576	9	"cytosolic calcium ion transport"
"GO:0006325"	0.0522290774366132	1.36131623267263	28.1059080228265	37	"chromatin organization"
"GO:0001192"	0.0525344075193026	Inf	0.0525344075193018	1	"maintenance of transcriptional fidelity during DNA-templated transcription elongation"
"GO:0001193"	0.0525344075193026	Inf	0.0525344075193018	1	"maintenance of transcriptional fidelity during DNA-templated transcription elongation from RNA polymerase II promoter"
"GO:0002030"	0.0525344075193026	Inf	0.0525344075193018	1	"inhibitory G-protein coupled receptor phosphorylation"
"GO:0002514"	0.0525344075193026	Inf	0.0525344075193018	1	"B cell tolerance induction"
"GO:0002649"	0.0525344075193026	Inf	0.0525344075193018	1	"regulation of tolerance induction to self antigen"
"GO:0002651"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation of tolerance induction to self antigen"
"GO:0002661"	0.0525344075193026	Inf	0.0525344075193018	1	"regulation of B cell tolerance induction"
"GO:0002663"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation of B cell tolerance induction"
"GO:0002875"	0.0525344075193026	Inf	0.0525344075193018	1	"negative regulation of chronic inflammatory response to antigenic stimulus"
"GO:0003220"	0.0525344075193026	Inf	0.0525344075193018	1	"left ventricular cardiac muscle tissue morphogenesis"
"GO:0003249"	0.0525344075193026	Inf	0.0525344075193018	1	"cell proliferation involved in heart valve morphogenesis"
"GO:0003250"	0.0525344075193026	Inf	0.0525344075193018	1	"regulation of cell proliferation involved in heart valve morphogenesis"
"GO:0003251"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation of cell proliferation involved in heart valve morphogenesis"
"GO:0003270"	0.0525344075193026	Inf	0.0525344075193018	1	"Notch signaling pathway involved in regulation of secondary heart field cardioblast proliferation"
"GO:0003294"	0.0525344075193026	Inf	0.0525344075193018	1	"atrial ventricular junction remodeling"
"GO:0006608"	0.0525344075193026	Inf	0.0525344075193018	1	"snRNP protein import into nucleus"
"GO:0006616"	0.0525344075193026	Inf	0.0525344075193018	1	"SRP-dependent cotranslational protein targeting to membrane, translocation"
"GO:0006617"	0.0525344075193026	Inf	0.0525344075193018	1	"SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition"
"GO:0009814"	0.0525344075193026	Inf	0.0525344075193018	1	"defense response, incompatible interaction"
"GO:0009817"	0.0525344075193026	Inf	0.0525344075193018	1	"defense response to fungus, incompatible interaction"
"GO:0009957"	0.0525344075193026	Inf	0.0525344075193018	1	"epidermal cell fate specification"
"GO:0010021"	0.0525344075193026	Inf	0.0525344075193018	1	"amylopectin biosynthetic process"
"GO:0010232"	0.0525344075193026	Inf	0.0525344075193018	1	"vascular transport"
"GO:0010266"	0.0525344075193026	Inf	0.0525344075193018	1	"response to vitamin B1"
"GO:0010645"	0.0525344075193026	Inf	0.0525344075193018	1	"regulation of cell communication by chemical coupling"
"GO:0010652"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation of cell communication by chemical coupling"
"GO:0010825"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation of centrosome duplication"
"GO:0012502"	0.0525344075193026	Inf	0.0525344075193018	1	"induction of programmed cell death"
"GO:0014883"	0.0525344075193026	Inf	0.0525344075193018	1	"transition between fast and slow fiber"
"GO:0016074"	0.0525344075193026	Inf	0.0525344075193018	1	"snoRNA metabolic process"
"GO:0019243"	0.0525344075193026	Inf	0.0525344075193018	1	"methylglyoxal catabolic process to D-lactate"
"GO:0021870"	0.0525344075193026	Inf	0.0525344075193018	1	"Cajal-Retzius cell differentiation"
"GO:0021881"	0.0525344075193026	Inf	0.0525344075193018	1	"Wnt-activated signaling pathway involved in forebrain neuron fate commitment"
"GO:0030472"	0.0525344075193026	Inf	0.0525344075193018	1	"mitotic spindle organization in nucleus"
"GO:0031118"	0.0525344075193026	Inf	0.0525344075193018	1	"rRNA pseudouridine synthesis"
"GO:0032290"	0.0525344075193026	Inf	0.0525344075193018	1	"peripheral nervous system myelin formation"
"GO:0032425"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation of mismatch repair"
"GO:0032643"	0.0525344075193026	Inf	0.0525344075193018	1	"regulation of connective tissue growth factor production"
"GO:0032723"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation of connective tissue growth factor production"
"GO:0032907"	0.0525344075193026	Inf	0.0525344075193018	1	"transforming growth factor beta3 production"
"GO:0032910"	0.0525344075193026	Inf	0.0525344075193018	1	"regulation of transforming growth factor beta3 production"
"GO:0032916"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation of transforming growth factor beta3 production"
"GO:0033342"	0.0525344075193026	Inf	0.0525344075193018	1	"negative regulation of collagen binding"
"GO:0033577"	0.0525344075193026	Inf	0.0525344075193018	1	"protein glycosylation in endoplasmic reticulum"
"GO:0034240"	0.0525344075193026	Inf	0.0525344075193018	1	"negative regulation of macrophage fusion"
"GO:0034309"	0.0525344075193026	Inf	0.0525344075193018	1	"primary alcohol biosynthetic process"
"GO:0034402"	0.0525344075193026	Inf	0.0525344075193018	1	"recruitment of 3'-end processing factors to RNA polymerase II holoenzyme complex"
"GO:0034463"	0.0525344075193026	Inf	0.0525344075193018	1	"90S preribosome assembly"
"GO:0035691"	0.0525344075193026	Inf	0.0525344075193018	1	"macrophage migration inhibitory factor signaling pathway"
"GO:0035898"	0.0525344075193026	Inf	0.0525344075193018	1	"parathyroid hormone secretion"
"GO:0036138"	0.0525344075193026	Inf	0.0525344075193018	1	"peptidyl-histidine hydroxylation"
"GO:0036250"	0.0525344075193026	Inf	0.0525344075193018	1	"peroxisome transport along microtubule"
"GO:0036471"	0.0525344075193026	Inf	0.0525344075193018	1	"cellular response to glyoxal"
"GO:0042265"	0.0525344075193026	Inf	0.0525344075193018	1	"peptidyl-asparagine hydroxylation"
"GO:0042350"	0.0525344075193026	Inf	0.0525344075193018	1	"GDP-L-fucose biosynthetic process"
"GO:0042351"	0.0525344075193026	Inf	0.0525344075193018	1	"'de novo' GDP-L-fucose biosynthetic process"
"GO:0042526"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation of tyrosine phosphorylation of Stat6 protein"
"GO:0042694"	0.0525344075193026	Inf	0.0525344075193018	1	"muscle cell fate specification"
"GO:0043969"	0.0525344075193026	Inf	0.0525344075193018	1	"histone H2B acetylation"
"GO:0044533"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation of apoptotic process in other organism"
"GO:0044721"	0.0525344075193026	Inf	0.0525344075193018	1	"protein import into peroxisome matrix, substrate release"
"GO:0044795"	0.0525344075193026	Inf	0.0525344075193018	1	"trans-Golgi network to recycling endosome transport"
"GO:0045189"	0.0525344075193026	Inf	0.0525344075193018	1	"connective tissue growth factor biosynthetic process"
"GO:0045355"	0.0525344075193026	Inf	0.0525344075193018	1	"negative regulation of interferon-alpha biosynthetic process"
"GO:0045403"	0.0525344075193026	Inf	0.0525344075193018	1	"negative regulation of interleukin-4 biosynthetic process"
"GO:0045643"	0.0525344075193026	Inf	0.0525344075193018	1	"regulation of eosinophil differentiation"
"GO:0045645"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation of eosinophil differentiation"
"GO:0045720"	0.0525344075193026	Inf	0.0525344075193018	1	"negative regulation of integrin biosynthetic process"
"GO:0045794"	0.0525344075193026	Inf	0.0525344075193018	1	"negative regulation of cell volume"
"GO:0045795"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation of cell volume"
"GO:0046295"	0.0525344075193026	Inf	0.0525344075193018	1	"glycolate biosynthetic process"
"GO:0046687"	0.0525344075193026	Inf	0.0525344075193018	1	"response to chromate"
"GO:0051389"	0.0525344075193026	Inf	0.0525344075193018	1	"inactivation of MAPKK activity"
"GO:0051596"	0.0525344075193026	Inf	0.0525344075193018	1	"methylglyoxal catabolic process"
"GO:0051643"	0.0525344075193026	Inf	0.0525344075193018	1	"endoplasmic reticulum localization"
"GO:0052042"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation by symbiont of host programmed cell death"
"GO:0052151"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation by symbiont of host apoptotic process"
"GO:0052330"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation by organism of programmed cell death in other organism involved in symbiotic interaction"
"GO:0052501"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation by organism of apoptotic process in other organism involved in symbiotic interaction"
"GO:0060139"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation of apoptotic process by virus"
"GO:0060156"	0.0525344075193026	Inf	0.0525344075193018	1	"milk ejection"
"GO:0060217"	0.0525344075193026	Inf	0.0525344075193018	1	"hemangioblast cell differentiation"
"GO:0060377"	0.0525344075193026	Inf	0.0525344075193018	1	"negative regulation of mast cell differentiation"
"GO:0060382"	0.0525344075193026	Inf	0.0525344075193018	1	"regulation of DNA strand elongation"
"GO:0060383"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation of DNA strand elongation"
"GO:0060434"	0.0525344075193026	Inf	0.0525344075193018	1	"bronchus morphogenesis"
"GO:0060454"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation of gastric acid secretion"
"GO:0060464"	0.0525344075193026	Inf	0.0525344075193018	1	"lung lobe formation"
"GO:0060709"	0.0525344075193026	Inf	0.0525344075193018	1	"glycogen cell differentiation involved in embryonic placenta development"
"GO:0060823"	0.0525344075193026	Inf	0.0525344075193018	1	"canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation"
"GO:0060843"	0.0525344075193026	Inf	0.0525344075193018	1	"venous endothelial cell differentiation"
"GO:0060844"	0.0525344075193026	Inf	0.0525344075193018	1	"arterial endothelial cell fate commitment"
"GO:0061181"	0.0525344075193026	Inf	0.0525344075193018	1	"regulation of chondrocyte development"
"GO:0061467"	0.0525344075193026	Inf	0.0525344075193018	1	"basolateral protein localization"
"GO:0061484"	0.0525344075193026	Inf	0.0525344075193018	1	"hematopoietic stem cell homeostasis"
"GO:0061577"	0.0525344075193026	Inf	0.0525344075193018	1	"generation of L-type calcium current"
"GO:0070126"	0.0525344075193026	Inf	0.0525344075193018	1	"mitochondrial translational termination"
"GO:0070510"	0.0525344075193026	Inf	0.0525344075193018	1	"regulation of histone H4-K20 methylation"
"GO:0070512"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation of histone H4-K20 methylation"
"GO:0071247"	0.0525344075193026	Inf	0.0525344075193018	1	"cellular response to chromate"
"GO:0071301"	0.0525344075193026	Inf	0.0525344075193018	1	"cellular response to vitamin B1"
"GO:0071494"	0.0525344075193026	Inf	0.0525344075193018	1	"cellular response to UV-C"
"GO:0072343"	0.0525344075193026	Inf	0.0525344075193018	1	"pancreatic stellate cell proliferation"
"GO:0072362"	0.0525344075193026	Inf	0.0525344075193018	1	"regulation of glycolytic process by negative regulation of transcription from RNA polymerase II promoter"
"GO:0080163"	0.0525344075193026	Inf	0.0525344075193018	1	"regulation of protein serine/threonine phosphatase activity"
"GO:0086052"	0.0525344075193026	Inf	0.0525344075193018	1	"membrane repolarization during SA node cell action potential"
"GO:0086092"	0.0525344075193026	Inf	0.0525344075193018	1	"regulation of the force of heart contraction by cardiac conduction"
"GO:0086094"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation of ryanodine-sensitive calcium-release channel activity by adrenergic receptor signaling pathway involved in positive regulation of cardiac muscle contraction"
"GO:0097368"	0.0525344075193026	Inf	0.0525344075193018	1	"establishment of Sertoli cell barrier"
"GO:0098909"	0.0525344075193026	Inf	0.0525344075193018	1	"regulation of cardiac muscle cell action potential involved in regulation of contraction"
"GO:1901187"	0.0525344075193026	Inf	0.0525344075193018	1	"regulation of ephrin receptor signaling pathway"
"GO:1901189"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation of ephrin receptor signaling pathway"
"GO:1901246"	0.0525344075193026	Inf	0.0525344075193018	1	"regulation of lung ciliated cell differentiation"
"GO:1901247"	0.0525344075193026	Inf	0.0525344075193018	1	"negative regulation of lung ciliated cell differentiation"
"GO:1901251"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation of lung goblet cell differentiation"
"GO:1901297"	0.0525344075193026	Inf	0.0525344075193018	1	"positive regulation of canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment"
